epoch,train_loss,train_accuracy,val_loss,val_accuracy
1,2.8673603900909423,0.11373333333333334,3.029178534825643,0.10975
2,2.376130514272054,0.21238333333333334,2.578201810836792,0.18966666666666668
3,2.19718967183431,0.24488333333333334,2.3363751039505005,0.23966666666666667
4,2.1413899121602378,0.25651666666666667,2.2477538016637166,0.25466666666666665
5,2.1088229871114095,0.2635166666666667,2.268029047648112,0.24875
